"IMAGE","FILE","TASK",ERROR"
"sourcemage:latest","/lib/libuuid.so.1.3.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libz.so.1.2.8","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/accelerometer","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/ata_id","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/cdrom_id","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/collect","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/firmware","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/keymap","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/mtd_probe","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/pci-db","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/pcmcia-check-broken-cis","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/pcmcia-socket-startup","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/scsi_id","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/udevd","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/usb-db","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/udev/v4l_id","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/agetty","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/arp","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/badblocks","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/bash.static","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/blkdiscard","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/blkid","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/blockdev","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/bootlogd","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/bridge","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/cfdisk","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/chcpu","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ctrlaltdel","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/debugfs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/depmod","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/dumpe2fs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/e2fsck","unknowns-labeler","no package identified in executable file"
